c_id	text_x	transcript	text_y
333206	大学在20年前由他的父亲建立。	Da4xue2 zai4 er4 shi2 nian2 qian2 you2 ta1 de5 fu4qin5 jian4li4.	The university was founded by his father twenty years ago.
333207	“等他回来，我要让他给你打电话吗？”“是的，谢谢。”	"Deng3 ta1 hui2lai5, wo3 yao4 rang4 ta1 gei3 ni3 da3 dian4hua4 ma5? ""Shi4 de5, xie4xie5."""	"Shall I have him call you when he gets back? ""Yes, please."""
333208	他的兴趣爱好是收集旧邮票。	Ta1 de5 xing4qu4 ai4hao4 shi4 shou1ji2 jiu4 you2piao4.	His hobby is collecting old stamps.
333209	他刚离开家。	Ta1 gang1 li2kai1 jia1.	He has just left home.
333210	再试也无济于事了。	Zai4 shi4 ye3 wu2 ji4 yu2 shi4 le5.	There's no point in trying again.
333211	派对延期了一周。	Pai4dui4 yan2qi1 le5 yi1 zhou1.	The party was put off for a week.
333212	水沸腾后变为蒸汽。	Shui3 fei4teng2 hou4 bian4wei2 zheng1qi4.	Water turns into steam when it is boiled.
333213	他说他没有进房间，那是骗人的。	Ta1 shuo1 ta1 mei2you3 jin4 fang2jian1, na4 shi4 pian4ren2 de5.	He said he did not enter the room, which was a lie.
333214	我听到这个消息很惊讶。	Wo3 ting1 dao4 zhe4ge5 xiao1xi5 hen3 jing1ya4.	I was very surprised to hear the news.
333215	这位是安田先生。	Zhe4wei4 shi4 An1tian2 xian1sheng5.	This is Mr Yasuda.
333216	我五点到你家来接你。	Wo3 wu3 dian3 dao4 ni3 jia1 lai2 jie1 ni3.	I'll pick you up at your home at five.
333217	这些天我的视力正在变差。	Zhe4xie1 tian1 wo3 de5 shi4li4 zheng4zai4 bian4 cha4.	My vision is getting worse these days.
333218	我对他的态度变了。	Wo3 dui4 ta1 de5 tai4du5 bian4 le5.	My attitude towards him changed.
333219	我去公园散了步。	Wo3 qu4 gong1yuan2 san4 le5 bu4.	I went for a walk in the park.
333220	他这么说很奇怪。	Ta1 zhe4me5 shuo1 hen3 qi2guai4.	It is strange that he should say so.
333221	这周放什么电影？	Zhe4 zhou1 fang4 shen2me5 dian4ying3?	What movies are playing this week?
333222	健康与运动及节制密不可分。	Jian4kang1 yu3 yun4dong4 ji2 jie2zhi4 mi4bu4ke3fen1.	Good health is inseparable from exercise and moderation.
333223	我现在在上班，所以晚点打给你。	Wo3 xian4zai4 zai4 shang4ban1, suo3yi3 wan3 dian3 da3 gei3 ni3.	I'm at work now, so I'll call you later.
333224	我同意。	Wo3 tong2yi4.	I agree.
333225	他迟早会回来的。	Ta1 chi2zao3 hui4 hui2lai5 de5.	He will come back sooner or later.
333226	想吃多少饼干就吃多少。	Xiang3 chi1 duo1shao5 bing3gan1 jiu4 chi1 duo1shao5.	Take as many cookies as you want.
333227	狗的嗅觉灵敏。	Gou3 de5 xiu4jue2 ling2min3.	Dogs have a keen sense of smell.
333228	似乎很便宜。	Si4hu1 hen3 pian2yi5.	It seemed to be cheap.
333229	死刑在美国的很多州都被废除了。	Si3xing2 zai4 Mei3guo2 de5 hen3 duo1 zhou1 dou1 bei4 fei4chu2 le5.	The death penalty had been done away with in many states in the USA.
333230	我学英语学了4年了。	Wo3 xue2 Ying1yu3 xue2 le5 si4 nian2 le5.	I have been studying English for four years.
333232	这封信寄错地方了。	Zhe4 feng1 xin4 ji4 cuo4 di4fang5 le5.	This letter is wrongly addressed.
333233	你必须在天黑前回来。	Ni3 bi4xu1 zai4 tian1hei1 qian2 hui2lai5.	You must come back before it gets dark.
333234	一个丑男人敲了我的门。	Yi1 ge4 chou3 nan2ren2 qiao1 le5 wo3 de5 men2.	An ugly man knocked on my door.
333235	清心的人有福了。	Qing1 xin1 de5 ren2 you3 fu2 le5.	Blessed are the pure in heart.
333236	日本的首都是东京。	Ri4ben3 de5 shou3du1 shi4 Dong1jing1.	The capital of Japan is Tokyo.
333237	服务生，我要点菜。	Fu2wu4sheng1, wo3 yao4 dian3cai4.	Waiter, I'd like to order.
333238	我们正要进房间。	Wo3men5 zheng4 yao4 jin4 fang2jian1.	We were just about to enter the room.
333239	万一你生病了，吃这个药。	Wan4yi1 ni3 sheng1bing4 le5, chi1 zhe4ge5 yao4.	Take this medicine in case you get sick.
333241	没有空气，人无法存在。	Mei2you3 kong1qi4, ren2 wu2fa3 cun2zai4.	Men can not exist without air.
333242	昨天是我17岁生日。	Zuo2tian1 shi4 wo3 shi2 qi1 sui4 sheng1ri4.	Yesterday was my seventeenth birthday.
333243	世界末日是什么时候？	Shi4jie4 mo4ri4 shi4 shen2me5 shi2hou5?	When will the world come to an end?
333257	我肯定他会成功的。	Wo3 ken3ding4 ta1 hui4 cheng2gong1 de5.	I'm sure of his success.
333258	我想去西雅图。	Wo3 xiang3 qu4 Xi1ya3tu2.	I want to go to Seattle.
333261	遭受心脏病困扰的人数增加了。	Zao1shou4 xin1zang4bing4 kun4rao3 de5 ren2shu4 zeng1jia1 le5.	The number of people suffering from heart disease has increased.
333266	这个消息预示着什么？	Zhe4ge5 xiao1xi5 yu4shi4 zhe5 shen2me5?	What does this news augur?
333268	你能用这台相机帮我们拍张照吗？	Ni3 neng2 yong4 zhe4 tai2 xiang4ji1 bang1 wo3men5 pai1 zhang1 zhao4 ma5?	Would you take a picture of us with this camera?
333270	一个从俄勒冈州来的朋友，布朗先生明天会来拜访我们。	Yi1 ge4 cong2 E2le4gang1zhou1 lai2 de5 peng2you5, Bu4lang3 xian1sheng5 ming2tian1 hui4 lai2 bai4fang3 wo3men5.	Mr. Brown, a friend from Oregon, will visit us tomorrow.
333278	他们一直爬到悬崖顶上。	Ta1men5 yi1zhi2 pa2dao4 xuan2ya2 ding3 shang4.	They climbed to the top of a cliff.
333279	我的电视机出故障了，所以我不得不拿去修。	Wo3 de5 dian4shi4ji1 chu1 gu4zhang4 le5, suo3yi3 wo3 bu4de2bu4 na2 qu4 xiu1.	My television was broken down, so I had to get it repaired.
333281	他从英国来。	Ta1 cong2 Ying1guo2 lai2.	He comes from England.
333282	大家都知道她的英语说得很好。	Da4jia1 dou1 zhi1dao4 ta1 de5 Ying1yu3 shuo1 de5 hen3 hao3.	Everybody knew she could speak English well.
333284	他们都是好老师。	Ta1men5 dou1 shi4 hao3 lao3shi1.	All of them are good teachers.
333285	我该取消通话吗?	Wo3 gai1 qu3xiao1 tong1hua4 ma5?	Should I cancel the call?
333287	我爸爸去世有10年了。	Wo3 ba4ba5 qu4shi4 you3 shi2 nian2 le5.	My father has been dead for ten years.
333295	做运动有利于健康。	Zuo4 yun4dong4 you3li4yu2 jian4kang1.	Exercise is good for your health.
333296	我能用一下你的字典吗？	Wo3 neng2 yong4 yi1xia4 ni3 de5 zi4dian3 ma5?	Can I use your dictionary for a minute?
333299	他无法辨别真伪。	Ta1 wu2fa3 bian4bie2 zhen1 wei3.	He can't tell the true from the false.
333301	他们在加利福尼亚种橙子。	Ta1men5 zai4 Jia1li4fu2ni2ya4 zhong4 cheng2zi5.	They grow oranges in California.
333303	我尽量留着胃吃甜点。	Wo3 jin3liang4 liu2 zhe5 wei4 chi1 tian2dian3.	I'm trying to save room for dessert.
333304	我们估计能在两周内到那个地方。	Wo3men5 gu1ji4 neng2 zai4 liang3 zhou1 nei4 dao4 na4ge5 di4fang5.	We calculated that we could reach the place within two weeks.
333305	你们自己吃蛋糕。	Ni3men5 zi4ji3 chi1 dan4gao1.	Please help yourself to the cake.
333306	由于产量过剩，卷心菜的价格下降了。	You2yu2 chan3liang4 guo4sheng4, juan3xin1cai4 de5 jia4ge2 xia4jiang4 le5.	The price of cabbage fell because of overproduction.
333307	他总喝他的黑咖啡。	Ta1 zong3 he1 ta1 de5 hei1 ka1fei1.	He always drinks black coffee.
333308	Davis先生看上去很累。	Davis xian1sheng5 kan4shang5qu5 hen3 lei4.	Mr Davis looks very tired.
333309	这张书桌是木制的。	Zhe4 zhang1 shu1zhuo1 shi4 mu4zhi4 de5.	This desk is made of wood.
333311	我们走开的时候，房子被盗窃了。	Wo3men5 zou3kai1 de5 shi2hou5, fang2zi5 bei4 dao4qie4 le5.	Our house was robbed while we were away.
333312	音乐是人类共通的语言。	Yin1yue4 shi4 ren2lei4 gong4tong1 de5 yu3yan2.	Music is a common speech for humanity.
333313	他们就快从香港抵达了。	Ta1men5 jiu4 kuai4 cong2 Xiang1gang3 di3da2 le5.	They are arriving here soon from Hong Kong.
333331	他怎么敢拆我的信！	Ta1 zen3me5 gan3 chai1 wo3 de5 xin4!	How dare he open my letters!
333332	他向那位女士问好。	Ta1 xiang4 na4 wei4 nv3shi4 wen4hao3.	He saluted the lady.
333334	如果他当时再努力一点，他就成功了。	Ru2guo3 ta1 dang1shi2 zai4 nu3li4 yi1dian3, ta1 jiu4 cheng2gong1 le5.	With a little more effort, he would have succeeded.
333335	尽量试着用好你的时间。	Jin3liang4 shi4zhe5 yong4 hao3 ni3 de5 shi2jian1.	Try to make the most of your time.
333337	我看不出有其他方法能让他接受我们的提议。	Wo3 kan4bu5chu1 you3 qi2ta1 fang1fa3 neng2 rang4 ta1 jie1shou4 wo3men5 de5 ti2yi4.	I can't think of any other way of getting him to accept our proposal.
333341	他去美国学医了。	Ta1 qu4 Mei3guo2 xue2 yi1 le5.	He went to America to study medicine.
333342	这显然是今年出版的最好的小说。	Zhe4 xian3ran2 shi4 jin1nian2 chu1ban3 de5 zui4 hao3 de5 xiao3shuo1.	This is by far the best novel that has been published this year.
333343	人们相信鲸有他们自己的语言。	Ren2men5 xiang1xin4 jing1 you3 ta1men5 zi4ji3 de5 yu3yan2.	It is believed that whales have their own language.
333344	她班上大约有40个学生。	Ta1 ban1shang4 da4yue1 you3 si4 shi2 ge4 xue2sheng5.	There are about forty students in her class.
333345	请别在这里拍照。	Qing3 bie2 zai4 zhe4li3 pai1zhao4.	Please don't take pictures here.
333346	每月发工资的那天，我给我妈5000日元。	Mei3 yue4 fa1 gong1zi1 de5 na4 tian1, wo3 gei3 wo3 ma1 wu3 qian1 Ri4yuan2.	Every month when I receive my salary, I give 5000 Japanese Yen to my mother.
333347	我们应该告诉孩子怎么保护自己。	Wo3men5 ying1gai1 gao4su5 hai2zi5 zen3me5 bao3hu4 zi4ji3.	We should tell children how to protect themselves.
333348	我认识她两年了。	Wo3 ren4shi5 ta1 liang3 nian2 le5.	I have known her for two years.
333349	你得在涉谷换乘火车。	Ni3 dei3 zai4 She4gu3 huan4cheng2 huo3che1.	You have to change trains at Shibuya.
333350	让我进去。	Rang4 wo3 jin4qu4.	Let me in.
333351	你很快就会习惯吃日本料理了。	Ni3 hen3 kuai4 jiu4 hui4 xi2guan4 chi1 Ri4ben3 liao4li3 le5.	You will soon get used to eating Japanese food.
333352	我有很多朋友帮我。	Wo3 you3 hen3 duo1 peng2you5 bang1 wo3.	I have a lot of friends to help me.
333362	东京是一个很大的城市。	Dong1jing1 shi4 yi1 ge4 hen3 da4 de5 cheng2shi4.	Tokyo is a big city.
333363	旅行最快的方式是乘飞机。	Lv3xing2 zui4 kuai4 de5 fang1shi4 shi4 cheng2 fei1ji1.	The quickest means of travel is by plane.
333367	在城市里行驶的车辆数量增加了。	Zai4 cheng2shi4 li3 xing2shi3 de5 che1liang4 shu4liang4 zeng1jia1 le5.	The number of cars driven in the city has increased.
333369	她老是吹嘘自己是个游泳健将。	Ta1 lao3shi5 chui1xu1 zi4ji3 shi4 ge5 you2yong3 jian4jiang4.	She always boasts of being a good swimmer.
333370	你准备待多久？	Ni3 zhun3bei4 dai1 duo1jiu3?	How long do you plan on staying?
333374	番茄容易遭受很多病害。	Fan1qie2 rong2yi4 zao1shou4 hen3 duo1 bing4hai4.	The tomato is subject to a number of diseases.
333378	我在想哪个跑步运动员会跑第一。	Wo3 zai4 xiang3 nei3ge5 pao3bu4 yun4dong4yuan2 hui4 pao3 di4yi1.	I wonder which of the runners will come first.
333380	我爸爸不喜欢足球。	Wo3 ba4ba5 bu4 xi3huan5 zu2qiu2.	My father doesn't like soccer.
333382	你昨天早上在打网球吗？	Ni3 zuo2tian1 zao3shang5 zai4 da3 wang3qiu2 ma5?	Were you playing tennis yesterday morning?
333383	我能用一下你的铅笔吗？	Wo3 neng2 yong4 yi1xia4 ni3 de5 qian1bi3 ma5?	Can I use your pencil?
333384	你明早7点来接我吗？	Ni3 ming2zao3 qi1 dian3 lai2 jie1 wo3 ma5?	Will you pick me up at seven tomorrow morning?
333388	秋天树叶会掉落。	Qiu1tian1 shu4ye4 hui4 diao4luo4.	The leaves fall off the trees in the fall.
333390	我听了，但什么也没听到。	Wo3 ting1 le5, dan4 shen2me5 ye3 mei2 ting1dao4.	I listened, but I didn't hear anything.
333392	警察大概从一个月前就开始找被偷物品了。	Jing3cha2 da4gai4 cong2 yi1 ge5 yue4 qian2 jiu4 kai1shi3 zhao3 bei4 tou1 wu4pin3 le5.	The police have been searching for the stolen goods for almost a month.
333394	他睡着的时候，打呼声很响。	Ta1 shui4zhao2 de5 shi2hou5, da3hu1 sheng1 hen3 xiang3.	While sleeping, he snored loudly.
333396	去那个村庄的唯一途径是过河。	Qu4 nei4ge5 cun1zhuang1 de5 wei2yi1 tu2jing4 shi4 guo4 he2.	The only access to the village is from the river.
333397	书桌上有几本书。	Shu1zhuo1 shang4 you3 ji3 ben3 shu1.	There are some books on the desk.
333400	他以牺牲自己的健康为代价完成了这项工作。	Ta1 yi3 xi1sheng1 zi4ji3 de5 jian4kang1 wei2 dai4jia4 wan2cheng2 le5 zhe4 xiang4 gong1zuo4.	He did it at the expense of his health.
333401	把问题澄清一下。	Ba3 wen4ti2 cheng2qing1 yi1xia4.	Let's clear up this problem.
333402	这本书我能借多久？	Zhe4 ben3 shu1 wo3 neng2 jie4 duo1jiu3?	How long can I borrow this book?
333403	我爸爸是哈佛大学毕业的。	Wo3 ba4ba5 shi4 Ha1fo2 Da4xue2 bi4ye4 de5.	My father graduated from Harvard University.
333406	她拿了其中一个玻璃花瓶。	Ta1 na2 le5 qi2zhong1 yi1 ge4 bo1li5 hua1ping2.	She picked up one of the glass vases.
333411	我起来的时候天还是黑的呢。	Wo3 qi3lai5 de5 shi2hou5 tian1 hai2 shi4 hei1 de5 ne5.	I got up while it was still dark.
333415	你听得见吗？	Ni3 ting1de5jian4 ma5?	Can you hear me?
333418	3的三次方等于27。	San1 de5 san1 ci4 fang1 deng3yu2 er4 shi2 qi1.	3 cubed is 27.
333419	我认识那个坐得最靠近门的男孩。	Wo3 ren4shi5 na4ge5 zuo4 de5 zui4 kao4jin4 men2 de5 nan2hai2.	I know the boy who is sitting closest to the door.
333421	她酷爱打网球。	Ta1 ku4'ai4 da3 wang3qiu2.	She is fond of playing tennis.
333425	如果明天下雨，我就待在家。	Ru2guo3 ming2tian1 xia4yu3, wo3 jiu4 dai4 zai4 jia1.	If it rains tomorrow, I'll just stay at home.
333427	她上飞机前，给我招了招手。	Ta1 shang4 fei1ji1 qian2, gei3 wo3 zhao1 le5 zhao1 shou3.	She waved at me before she got on board the plane.
333429	我尽快需要。	Wo3 jin3kuai4 xu1yao4.	I need it ASAP.
333431	天气又冷又湿。	Tian1qi4 you4 leng3 you4 shi1.	The weather was not only cold, but also wet.
333432	学生不该忽略自己的身份。	Xue2sheng5 bu4 gai1 hu1lve4 zi4ji3 de5 shen1fen4.	A student should not lose sight of his own identity.
333433	要做蛋糕，你要用到鸡蛋，黄油和糖。	Yao4 zuo4 dan4gao1, ni3 yao4 yong4dao4 ji1dan4, huang2you2 he2 tang2.	To make a cake, you need egg, butter and sugar.
333434	我们过去常在公园玩。	Wo3men5 guo4qu4 chang2 zai4 gong1yuan2 wan2.	We used to play in the park.
333435	比起出门，我更喜欢待在家。	Bi3qi3 chu1men2, wo3 geng4 xi3huan5 dai1 zai4 jia1.	I would rather stay at home than go out.
333436	这本书谁想要就给谁吧。	Zhe4 ben3 shu1 shei2 xiang3yao4 jiu4 gei3 shei2 ba5.	Give the book to whomever wants it.
333437	我对纽约了如指掌。	Wo3 dui4 Niu3yue1 liao3ru2zhi3zhang3.	I know every inch of New York.
333438	许多年轻女孩喜欢这个歌手。	Xu3duo1 nian2qing1 nv3hai2 xi3huan5 zhe4ge5 ge1shou3.	Many a young girl likes the singer.
333456	你昨天看到的那个男人是我叔叔。	Ni3 zuo2tian1 kan4 dao4 de5 nei4ge5 nan2ren2 shi4 wo3 shu1shu5.	The man you saw yesterday was my uncle.
333457	我们需要的是帮助。	Wo3men5 xu1yao4 de5 shi4 bang1zhu4.	What we need is help.
333458	那个男人，就是他的孩子很友好的那个.	Nei4ge5 nan2ren2, jiu4shi4 ta1 de5 hai2zi5 hen3 you3hao3 de5 nei4ge5.	That's the man whose kids are so nice.
333459	记者租了间很贵的房。	Ji4zhe3 zu1 le5 jian1 hen3 gui4 de5 fang2.	The reporter rented an expensive room.
333460	那就是那台他用来写文章的电脑。	Na4 jiu4 shi4 nei4 tai2 ta1 yong4lai2 xie3 wen2zhang1 de5 dian4nao3.	That's the computer on which he writes his articles.
333461	他有个很有意思但很费功夫的工作。	Ta1 you3 ge5 hen3 you3 yi4si5 dan4 hen3 fei4 gong1fu5 de5 gong1zuo4.	He has an interesting job, for which he has to work a lot.
333462	他为一份印刷量很大的报纸工作。	Ta1 wei4 yi1 fen4 yin4shua1liang4 hen3 da4 de5 bao4zhi3 gong1zuo4.	He works for a newspaper with a large circulation.
333464	我怀孕了。	Wo3 huai2yun4 le5.	I'm pregnant.
333465	不管我跟她说了多少次，她还是继续犯同样的错误。	Bu4 guan3 wo3 gen1 ta1 shuo1 le5 duo1shao5 ci4, ta1 hai2shi5 ji4xu4 fan4 tong2yang4 de5 cuo4wu4.	No matter how often I tell her, she keeps making the same mistake.
333466	他们过着和平的生活。	Ta1men5 guo4zhe5 he2ping2 de5 sheng1huo2.	They live in peace.
333467	他希望已经成功了。	Ta1 xi1wang4 yi3jing1 cheng2gong1 le5.	He hopes he has already succeeded.
333468	他英勇的行为带给了他光荣。	Ta1 ying1yong3 de5 xing2wei2 dai4gei3 le5 ta1 guang1rong2.	His acts of courage brought him glory.
333469	她不但漂亮，而且聪明。	Ta1 bu4 dan4 piao4liang5, er2qie3 cong1ming5.	She is as clever as she is beautiful.
333496	我也过得很愉快。	Wo3 ye3 guo4de5 hen3 yu2kuai4.	I also had a very good time.
333497	我听说他打麻将很厉害。	Wo3 ting1shuo1 ta1 da3 ma2jiang4 hen3 li4hai5.	I hear he is good at mahjong.
333498	日本靠阿拉伯国家提供石油。	Ri4ben3 kao4 A1la1bo2 guo2jia1 ti2gong1 shi2you2.	Japan relies on Arab countries for oil.
333499	我们学校在市中心。	Wo3men5 xue2xiao4 zai4 shi4zhong1xin1.	Our school is in the center of the town.
333501	你赞成还是反对这个计划？	Ni3 zan4cheng2 hai2shi5 fan3dui4 zhe4ge5 ji4hua4?	Are you for or against the plan?
333502	这是你的信。	Zhe4 shi4 ni3 de5 xin4.	Here is a letter for you.
333503	她坚持认为那是我的错。	Ta1 jian1chi2 ren4wei2 na4 shi4 wo3 de5 cuo4.	She insisted that it was my fault.
333504	习惯是第二天性。	Xi2guan4 shi4 di4 er4 tian1xing4.	Habit is second nature.
333505	慎也娶了个漂亮姑娘。	Shen4ye3 qu3 le5 ge5 piao4liang5 gu1niang5.	Shinya married a pretty girl.
333506	米价下跌了。	Mi3 jia4 xia4die1 le5.	The price of rice has come down.
333507	你必须从失败中吸取教训。	Ni3 bi4xu1 cong2 shi1bai4 zhong1 xi1qu3 jiao4xun5.	You must learn from mistakes.
333508	京都有很多所大学。	Jing1du1 you3 hen3 duo1 suo3 da4xue2.	Kyoto has many universities.
333509	睡过头不是迟到的理由。	Shui4guo4tou2 bu4 shi4 chi2dao4 de5 li3you2.	Over-sleeping is no excuse for being late.
333510	我也听过一个类似的故事。	Wo3 ye3 ting1 guo5 yi1 ge4 lei4si4 de5 gu4shi5.	I also heard a similar story.
333511	参见上文。	Can1jian4 shang4wen2.	See above.
333525	麦克和他妹妹会说法语，但不会说日语。	Mai4ke4 he2 ta1 mei4mei5 hui4 shuo1 Fa3yu3, dan4 bu4 hui4 shuo1 Ri4yu3.	Mike and his sister can speak French, but they can't speak Japanese.
